"Operador","Año","Mes","Servicio","Categoría","Bloque","Tipo Conexión","Servicios Autorizados","Conexiones","Unidades","Consumo","Importe","Importe Cargo Fijo"
"ESPH","2019","Marzo","Hidrantes","Preferencial","41-60","Medido","","38","38","1875","48393.75",""
"ESPH","2019","Marzo","Tarifa Hidrica","Preferencial","41-60","Medido","","38","38","1875","28125",""
"ESPH","2019","Marzo","Acueducto","Preferencial","61-80","Medido","","21","21","1454","714029.6","29934.6"
"ESPH","2019","Marzo","Alcantarillado","Preferencial","61-80","Medido","","7","7","461","143223.65","4530"
"ESPH","2019","Marzo","Hidrantes","Preferencial","61-80","Medido","","21","21","1454","37527.74",""
"ESPH","2019","Marzo","Tarifa Hidrica","Preferencial","61-80","Medido","","21","21","1454","21810",""
"ESPH","2019","Marzo","Acueducto","Preferencial","81-100","Medido","","24","24","2129","1094067.12","34210.97"
"ESPH","2019","Marzo","Alcantarillado","Preferencial","81-100","Medido","","11","11","994","327502.34","7118.57"
"ESPH","2019","Marzo","Hidrantes","Preferencial","81-100","Medido","","24","24","2129","54949.49",""
"ESPH","2019","Marzo","Tarifa Hidrica","Preferencial","81-100","Medido","","24","24","2129","31935",""
"ESPH","2019","Marzo","Acueducto","Preferencial","101-120","Medido","","7","7","782","414920.95","9978.2"
"ESPH","2019","Marzo","Alcantarillado","Preferencial","101-120","Medido","","","","","",""
"ESPH","2019","Marzo","Hidrantes","Preferencial","101-120","Medido","","7","7","782","20183.42",""
"ESPH","2019","Marzo","Tarifa Hidrica","Preferencial","101-120","Medido","","7","7","782","11730",""
"ESPH","2019","Marzo","Acueducto","Preferencial","121 y mas","Medido","","72","72","36268","21061385.71","102632.9"
"ESPH","2019","Marzo","Alcantarillado","Preferencial","121 y mas","Medido","","22","22","8350","3072562.54","14237.14"
"ESPH","2019","Marzo","Hidrantes","Preferencial","121 y mas","Medido","","72","72","36268","936077.08",""
"ESPH","2019","Marzo","Tarifa Hidrica","Preferencial","121 y mas","Medido","","72","72","36268","544020",""
"ESPH","2019","Marzo","Acueducto","Preferencial","","Fijo","","2","2","","63416.34","600"
"ESPH","2019","Marzo","Alcantarillado","Preferencial","","Fijo","","","","","",""
"ESPH","2019","Marzo","Hidrantes","Preferencial","","Fijo","","2","2","","1235.66",""
"ESPH","2019","Marzo","Tarifa Hidrica","Preferencial","","Fijo","","2","2","","770",""
"ESPH","2019","Marzo","Acueducto","Gobierno","0-15","Medido","","91","91","408","280878.21","83129.73"
"ESPH","2019","Marzo","Alcantarillado","Gobierno","0-15","Medido","","59","59","232","90148.49","32127.73"
"ESPH","2019","Marzo","Hidrantes","Gobierno","0-15","Medido","","91","91","408","10530.48",""
"ESPH","2019","Marzo","Tarifa Hidrica","Gobierno","0-15","Medido","","91","91","408","6120",""
"ESPH","2019","Marzo","Acueducto","Gobierno","16-25","Medido","","19","19","398","326816.08","17356.76"
"ESPH","2019","Marzo","Alcantarillado","Gobierno","16-25","Medido","","6","6","121","55208.1","3267.23"
"ESPH","2019","Marzo","Hidrantes","Gobierno","16-25","Medido","","19","19","398","10272.38",""
"ESPH","2019","Marzo","Tarifa Hidrica","Gobierno","16-25","Medido","","19","19","398","5970",""
"ESPH","2019","Marzo","Acueducto","Gobierno","26-40","Medido","","18","18","600","566013.58","16443.24"
"ESPH","2019","Marzo","Alcantarillado","Gobierno","26-40","Medido","","9","9","309","165922.42","4900.84"
"ESPH","2019","Marzo","Hidrantes","Gobierno","26-40","Medido","","18","18","600","15486",""
"ESPH","2019","Marzo","Tarifa Hidrica","Gobierno","26-40","Medido","","18","18","600","9000",""
"ESPH","2019","Marzo","Acueducto","Gobierno","41-60","Medido","","17","17","833","837671.42","15529.73"
"ESPH","2019","Marzo","Alcantarillado","Gobierno","41-60","Medido","","12","12","591","336488.85","6534.45"
"ESPH","2019","Marzo","Hidrantes","Gobierno","41-60","Medido","","17","17","833","21499.73",""
"ESPH","2019","Marzo","Tarifa Hidrica","Gobierno","41-60","Medido","","17","17","833","12495",""
"ESPH","2019","Marzo","Acueducto","Gobierno","61-80","Medido","","8","8","582","617051.7","7308.11"
"ESPH","2019","Marzo","Alcantarillado","Gobierno","61-80","Medido","","4","4","282","168131.88","2178.15"
"ESPH","2019","Marzo","Hidrantes","Gobierno","61-80","Medido","","8","8","582","15021.42",""
"ESPH","2019","Marzo","Tarifa Hidrica","Gobierno","61-80","Medido","","8","8","582","8730",""
"ESPH","2019","Marzo","Acueducto","Gobierno","81-100","Medido","","6","6","537","572594.13","5481.08"
"ESPH","2019","Marzo","Alcantarillado","Gobierno","81-100","Medido","","4","4","359","217145.9","2178.15"
"ESPH","2019","Marzo","Hidrantes","Gobierno","81-100","Medido","","6","6","537","13859.97",""
"ESPH","2019","Marzo","Tarifa Hidrica","Gobierno","81-100","Medido","","6","6","537","8055",""
"ESPH","2019","Marzo","Acueducto","Gobierno","101-120","Medido","","5","5","543","589614.45","4567.57"
"ESPH","2019","Marzo","Alcantarillado","Gobierno","101-120","Medido","","2","2","215","131700.05","1089.08"
"ESPH","2019","Marzo","Hidrantes","Gobierno","101-120","Medido","","5","5","543","14014.83",""
"ESPH","2019","Marzo","Tarifa Hidrica","Gobierno","101-120","Medido","","5","5","543","8145",""
"ESPH","2019","Marzo","Acueducto","Gobierno","121 y mas","Medido","","34","34","24393","28861307.22","31059.46"
"ESPH","2019","Marzo","Alcantarillado","Gobierno","121 y mas","Medido","","23","23","12607","8342520.31","12524.37"
"ESPH","2019","Marzo","Hidrantes","Gobierno","121 y mas","Medido","","34","34","24393","629583.33",""
"ESPH","2019","Marzo","Tarifa Hidrica","Gobierno","121 y mas","Medido","","34","34","24393","365895",""
"ESPH","2019","Marzo","Acueducto","Gobierno","","Fijo","","1","1","","18545.17","1200"
"ESPH","2019","Marzo","Alcantarillado","Gobierno","","Fijo","","","","","","600"
"ESPH","2019","Marzo","Hidrantes","Gobierno","","Fijo","","1","1","","617.83",""
"ESPH","2019","Marzo","Tarifa Hidrica","Gobierno","","Fijo","","1","1","","385",""
"ESPH","2019","Febrero","Acueducto","Domiciliar","0-15","Medido","","30856","30856","271498","80905992.92","58637240.74"
"ESPH","2019","Febrero","Alcantarillado","Domiciliar","0-15","Medido","","9694","9694","85956","16330024.09","23741976.19"
"ESPH","2019","Febrero","Hidrantes","Domiciliar","0-15","Medido","","30856","30856","271498","7007363.79",""
"ESPH","2019","Febrero","Tarifa Hidrica","Domiciliar","0-15","Medido","","30856","30856","271498","4072469.82",""
"ESPH","2019","Febrero","Acueducto","Domiciliar","16-25","Medido","","19264","19264","384389","133442420.37","36608368.09"
"ESPH","2019","Febrero","Alcantarillado","Domiciliar","16-25","Medido","","5577","5577","111217","24628446.85","13658861.28"
"ESPH","2019","Febrero","Hidrantes","Domiciliar","16-25","Medido","","19264","19264","384389","9921080.09",""
"ESPH","2019","Febrero","Tarifa Hidrica","Domiciliar","16-25","Medido","","19264","19264","384389","5765834.98",""
"ESPH","2019","Febrero","Acueducto","Domiciliar","26-40","Medido","","10986","10986","344976","138478770.39","20877259.75"
"ESPH","2019","Febrero","Alcantarillado","Domiciliar","26-40","Medido","","2906","2906","90647","23773909.16","7117204.75"
"ESPH","2019","Febrero","Hidrantes","Domiciliar","26-40","Medido","","10986","10986","344976","8903830.56",""
"ESPH","2019","Febrero","Tarifa Hidrica","Domiciliar","26-40","Medido","","10986","10986","344976","5174639.98",""
"ESPH","2019","Febrero","Acueducto","Domiciliar","41-60","Medido","","3239","3239","154624","70807692.57","6155237.97"
"ESPH","2019","Febrero","Alcantarillado","Domiciliar","41-60","Medido","","662","662","31361","9461695.94","1621331.57"
"ESPH","2019","Febrero","Hidrantes","Domiciliar","41-60","Medido","","3239","3239","154624","3990845.44",""
"ESPH","2019","Febrero","Tarifa Hidrica","Domiciliar","41-60","Medido","","3239","3239","154624","2319360",""
"ESPH","2019","Febrero","Acueducto","Domiciliar","61-80","Medido","","724","724","49358","28252464.48","1375854.37"
"ESPH","2019","Febrero","Alcantarillado","Domiciliar","61-80","Medido","","101","101","6802","2446080.8","247363.28"
"ESPH","2019","Febrero","Hidrantes","Domiciliar","61-80","Medido","","724","724","49358","1273929.98",""
"ESPH","2019","Febrero","Tarifa Hidrica","Domiciliar","61-80","Medido","","724","724","49358","740370",""
"ESPH","2019","Febrero","Acueducto","Domiciliar","81-100","Medido","","225","225","19966","13984094.31","427579.05"
"ESPH","2019","Febrero","Alcantarillado","Domiciliar","81-100","Medido","","23","23","2039","872115.79","56330.25"
"ESPH","2019","Febrero","Hidrantes","Domiciliar","81-100","Medido","","225","225","19966","515322.38",""
"ESPH","2019","Febrero","Tarifa Hidrica","Domiciliar","81-100","Medido","","225","225","19966","299489.72",""
"ESPH","2019","Febrero","Acueducto","Domiciliar","101-120","Medido","","100","100","10889","8511297.51","190035.13"
"ESPH","2019","Febrero","Alcantarillado","Domiciliar","101-120","Medido","","11","11","1207","566162.26","26940.55"
"ESPH","2019","Febrero","Hidrantes","Domiciliar","101-120","Medido","","100","100","10889","281045.09",""
"ESPH","2019","Febrero","Tarifa Hidrica","Domiciliar","101-120","Medido","","100","100","10889","163335",""
"ESPH","2019","Febrero","Acueducto","Domiciliar","121 y mas","Medido","","144","144","54581","41843723.37","273650.59"
"ESPH","2019","Febrero","Alcantarillado","Domiciliar","121 y mas","Medido","","13","13","11287","6805115.02","31838.84"
"ESPH","2019","Febrero","Hidrantes","Domiciliar","121 y mas","Medido","","144","144","54581","1408730.58",""
"ESPH","2019","Febrero","Tarifa Hidrica","Domiciliar","121 y mas","Medido","","144","144","54581","818711.68",""
"ESPH","2019","Febrero","Acueducto","Domiciliar","","Fijo","","83","83","","766605.19","73800"
"ESPH","2019","Febrero","Alcantarillado","Domiciliar","","Fijo","","303","303","","1728603.9","178200"
"ESPH","2019","Febrero","Hidrantes","Domiciliar","","Fijo","","83","83","","51279.89",""
"ESPH","2019","Febrero","Tarifa Hidrica","Domiciliar","","Fijo","","83","83","","31955",""
"ESPH","2019","Febrero","Acueducto","Empresarial","0-15","Medido","","3923","3923","18190","12369229.97","3737817.78"
"ESPH","2019","Febrero","Alcantarillado","Empresarial","0-15","Medido","","2433","2433","10936","4210213.12","12452173.77"
"ESPH","2019","Febrero","Hidrantes","Empresarial","0-15","Medido","","3923","3923","18190","469483.9",""
"ESPH","2019","Febrero","Tarifa Hidrica","Empresarial","0-15","Medido","","3923","3923","18190","272849.88",""
"ESPH","2019","Febrero","Acueducto","Empresarial","16-25","Medido","","707","707","14225","11309154.69","673626.6"
"ESPH","2019","Febrero","Alcantarillado","Empresarial","16-25","Medido","","366","366","7296","3274882.38","1873200"
"ESPH","2019","Febrero","Hidrantes","Empresarial","16-25","Medido","","707","707","14225","367147.25",""
"ESPH","2019","Febrero","Tarifa Hidrica","Empresarial","16-25","Medido","","707","707","14225","213374.96",""
"ESPH","2019","Febrero","Acueducto","Empresarial","26-40","Medido","","519","519","16629","15305078.77","494501"
"ESPH","2019","Febrero","Alcantarillado","Empresarial","26-40","Medido","","223","223","7137","3726049.78","1141321.31"
"ESPH","2019","Febrero","Hidrantes","Empresarial","26-40","Medido","","519","519","16629","429194.49",""
"ESPH","2019","Febrero","Tarifa Hidrica","Empresarial","26-40","Medido","","519","519","16629","249435",""
"ESPH","2019","Febrero","Acueducto","Empresarial","41-60","Medido","","349","349","17300","17217260.33","332525.72"
"ESPH","2019","Febrero","Alcantarillado","Empresarial","41-60","Medido","","154","154","7651","4323580.66","788177.05"
"ESPH","2019","Febrero","Hidrantes","Empresarial","41-60","Medido","","349","349","17300","446513",""
"ESPH","2019","Febrero","Tarifa Hidrica","Empresarial","41-60","Medido","","349","349","17300","259500",""
"ESPH","2019","Febrero","Acueducto","Empresarial","61-80","Medido","","150","150","10477","10842894.11","142919.36"
"ESPH","2019","Febrero","Alcantarillado","Empresarial","61-80","Medido","","60","60","4121","2417586.2","307081.97"
"ESPH","2019","Febrero","Hidrantes","Empresarial","61-80","Medido","","150","150","10477","270411.37",""
"ESPH","2019","Febrero","Tarifa Hidrica","Empresarial","61-80","Medido","","150","150","10477","157155",""
"ESPH","2019","Febrero","Acueducto","Empresarial","81-100","Medido","","112","112","9974","10531142.41","106713.13"
"ESPH","2019","Febrero","Alcantarillado","Empresarial","81-100","Medido","","39","39","3524","2114988.35","199603.28"
"ESPH","2019","Febrero","Hidrantes","Empresarial","81-100","Medido","","112","112","9974","257428.94",""
"ESPH","2019","Febrero","Tarifa Hidrica","Empresarial","81-100","Medido","","112","112","9974","149610",""
"ESPH","2019","Febrero","Acueducto","Empresarial","101-120","Medido","","68","68","7375","7887412.31","64790.11"
"ESPH","2019","Febrero","Alcantarillado","Empresarial","101-120","Medido","","29","29","3116","1891345.82","148422.95"
"ESPH","2019","Febrero","Hidrantes","Empresarial","101-120","Medido","","68","68","7375","190348.75",""
"ESPH","2019","Febrero","Tarifa Hidrica","Empresarial","101-120","Medido","","68","68","7375","110625",""
"ESPH","2019","Febrero","Acueducto","Empresarial","121 y mas","Medido","","325","325","219290","256033185.81","309658.62"
"ESPH","2019","Febrero","Alcantarillado","Empresarial","121 y mas","Medido","","130","130","103817","68897678.28","665344.26"
"ESPH","2019","Febrero","Hidrantes","Empresarial","121 y mas","Medido","","325","325","219290","5659874.9",""
"ESPH","2019","Febrero","Tarifa Hidrica","Empresarial","121 y mas","Medido","","325","325","219290","3289350",""
"ESPH","2019","Febrero","Acueducto","Empresarial","","Fijo","","5","5","","91960.91","2400"
"ESPH","2019","Febrero","Alcantarillado","Empresarial","","Fijo","","10","10","","81800","6600"
"ESPH","2019","Febrero","Hidrantes","Empresarial","","Fijo","","5","5","","3089.15",""
"ESPH","2019","Febrero","Tarifa Hidrica","Empresarial","","Fijo","","5","5","","1925",""
"ESPH","2019","Febrero","Acueducto","Preferencial","0-15","Medido","","199","199","1093","325716.63","287283.89"
"ESPH","2019","Febrero","Alcantarillado","Preferencial","0-15","Medido","","75","75","418","79420","48857.14"
"ESPH","2019","Febrero","Hidrantes","Preferencial","0-15","Medido","","199","199","1093","28210.33",""
"ESPH","2019","Febrero","Tarifa Hidrica","Preferencial","0-15","Medido","","199","199","1093","16395",""
"ESPH","2019","Febrero","Acueducto","Preferencial","16-25","Medido","","49","49","988","344516.4","70738.24"
"ESPH","2019","Febrero","Alcantarillado","Preferencial","16-25","Medido","","25","25","487","106753","16285.71"
"ESPH","2019","Febrero","Hidrantes","Preferencial","16-25","Medido","","49","49","988","25500.28",""
"ESPH","2019","Febrero","Tarifa Hidrica","Preferencial","16-25","Medido","","49","49","988","14820",""
"ESPH","2019","Febrero","Acueducto","Preferencial","26-40","Medido","","47","47","1504","622509.76","67850.97"
"ESPH","2019","Febrero","Alcantarillado","Preferencial","26-40","Medido","","18","18","574","151634.56","11725.71"
"ESPH","2019","Febrero","Hidrantes","Preferencial","26-40","Medido","","47","47","1504","38818.24",""
"ESPH","2019","Febrero","Tarifa Hidrica","Preferencial","26-40","Medido","","47","47","1504","22560",""
"ESPH","2019","Febrero","Acueducto","Preferencial","41-60","Medido","","36","36","1732","792916.44","51970.95"
"ESPH","2019","Febrero","Alcantarillado","Preferencial","41-60","Medido","","15","15","725","212448.2","9771.43"
"ESPH","2019","Febrero","Hidrantes","Preferencial","41-60","Medido","","36","36","1732","44702.92",""
"ESPH","2019","Febrero","Tarifa Hidrica","Preferencial","41-60","Medido","","36","36","1732","25980",""
"ESPH","2019","Febrero","Acueducto","Preferencial","61-80","Medido","","18","18","1271","626730.37","25985.48"
"ESPH","2019","Febrero","Alcantarillado","Preferencial","61-80","Medido","","7","7","509","161463.88","4560"
"ESPH","2019","Febrero","Hidrantes","Preferencial","61-80","Medido","","18","18","1271","32804.51",""
"ESPH","2019","Febrero","Tarifa Hidrica","Preferencial","61-80","Medido","","18","18","1271","19065",""
"ESPH","2019","Febrero","Acueducto","Preferencial","81-100","Medido","","12","12","1083","558041.43","17323.65"
"ESPH","2019","Febrero","Alcantarillado","Preferencial","81-100","Medido","","3","3","262","85864.4","1954.29"
"ESPH","2019","Febrero","Hidrantes","Preferencial","81-100","Medido","","12","12","1083","27952.23",""
"ESPH","2019","Febrero","Tarifa Hidrica","Preferencial","81-100","Medido","","12","12","1083","16245",""
"ESPH","2019","Febrero","Acueducto","Preferencial","101-120","Medido","","15","15","1642","869059.62","21654.56"
"ESPH","2019","Febrero","Alcantarillado","Preferencial","101-120","Medido","","5","5","531","178953.8","3257.14"
"ESPH","2019","Febrero","Hidrantes","Preferencial","101-120","Medido","","15","15","1642","42380.02",""
"ESPH","2019","Febrero","Tarifa Hidrica","Preferencial","101-120","Medido","","15","15","1642","24630",""
"ESPH","2019","Febrero","Acueducto","Preferencial","121 y mas","Medido","","43","43","31533","18452731.98","62076.42"
"ESPH","2019","Febrero","Alcantarillado","Preferencial","121 y mas","Medido","","14","14","5068","1861926.08","9120"
"ESPH","2019","Febrero","Hidrantes","Preferencial","121 y mas","Medido","","43","43","31533","813866.73",""
"ESPH","2019","Febrero","Tarifa Hidrica","Preferencial","121 y mas","Medido","","43","43","31533","472995",""
"ESPH","2019","Febrero","Acueducto","Preferencial","","Fijo","","2","2","","63416.34","600"
"ESPH","2019","Febrero","Alcantarillado","Preferencial","","Fijo","","","","","",""
"ESPH","2019","Febrero","Hidrantes","Preferencial","","Fijo","","2","2","","1235.66",""
"ESPH","2019","Febrero","Tarifa Hidrica","Preferencial","","Fijo","","2","2","","770",""
"ESPH","2019","Febrero","Acueducto","Gobierno","0-15","Medido","","98","98","529","359718.92","94080"
"ESPH","2019","Febrero","Alcantarillado","Gobierno","0-15","Medido","","60","60","278","107030","32672.27"
"ESPH","2019","Febrero","Hidrantes","Gobierno","0-15","Medido","","98","98","529","13653.49",""
"ESPH","2019","Febrero","Tarifa Hidrica","Gobierno","0-15","Medido","","98","98","529","7935",""
"ESPH","2019","Febrero","Acueducto","Gobierno","16-25","Medido","","17","17","340","269620.09","16320"
"ESPH","2019","Febrero","Alcantarillado","Gobierno","16-25","Medido","","7","7","135","59714.51","3811.76"
"ESPH","2019","Febrero","Hidrantes","Gobierno","16-25","Medido","","17","17","340","8775.4",""
"ESPH","2019","Febrero","Tarifa Hidrica","Gobierno","16-25","Medido","","17","17","340","5100",""
"ESPH","2019","Febrero","Acueducto","Gobierno","26-40","Medido","","20","20","626","573025.81","19200"
"ESPH","2019","Febrero","Alcantarillado","Gobierno","26-40","Medido","","11","11","347","180549.46","5989.92"
"ESPH","2019","Febrero","Hidrantes","Gobierno","26-40","Medido","","20","20","626","16157.06",""
"ESPH","2019","Febrero","Tarifa Hidrica","Gobierno","26-40","Medido","","20","20","626","9390",""
"ESPH","2019","Febrero","Acueducto","Gobierno","41-60","Medido","","16","16","776","769947.33","15360"
"ESPH","2019","Febrero","Alcantarillado","Gobierno","41-60","Medido","","9","9","432","242944.11","4900.84"
"ESPH","2019","Febrero","Hidrantes","Gobierno","41-60","Medido","","16","16","776","20028.56",""
"ESPH","2019","Febrero","Tarifa Hidrica","Gobierno","41-60","Medido","","16","16","776","11640",""
"ESPH","2019","Febrero","Acueducto","Gobierno","61-80","Medido","","8","8","563","583072.81","7680"
"ESPH","2019","Febrero","Alcantarillado","Gobierno","61-80","Medido","","3","3","209","122776.16","1633.61"
"ESPH","2019","Febrero","Hidrantes","Gobierno","61-80","Medido","","8","8","563","14531.03",""
"ESPH","2019","Febrero","Tarifa Hidrica","Gobierno","61-80","Medido","","8","8","563","8445",""
"ESPH","2019","Febrero","Acueducto","Gobierno","81-100","Medido","","5","5","447","472100.98","4800"
"ESPH","2019","Febrero","Alcantarillado","Gobierno","81-100","Medido","","3","3","254","151710.95","1633.61"
"ESPH","2019","Febrero","Hidrantes","Gobierno","81-100","Medido","","5","5","447","11537.07",""
"ESPH","2019","Febrero","Tarifa Hidrica","Gobierno","81-100","Medido","","5","5","447","6705",""
"ESPH","2019","Febrero","Acueducto","Gobierno","101-120","Medido","","5","5","547","585300.03","4800"
"ESPH","2019","Febrero","Alcantarillado","Gobierno","101-120","Medido","","5","5","547","332368.9","2722.69"
"ESPH","2019","Febrero","Hidrantes","Gobierno","101-120","Medido","","5","5","547","14118.07",""
"ESPH","2019","Febrero","Tarifa Hidrica","Gobierno","101-120","Medido","","5","5","547","8205",""
"ESPH","2019","Febrero","Acueducto","Gobierno","121 y mas","Medido","","29","29","22560","26428837.69","27840"
"ESPH","2019","Febrero","Alcantarillado","Gobierno","121 y mas","Medido","","21","21","9062","5941845.71","11435.29"
"ESPH","2019","Febrero","Hidrantes","Gobierno","121 y mas","Medido","","29","29","22560","582273.6",""
"ESPH","2019","Febrero","Tarifa Hidrica","Gobierno","121 y mas","Medido","","29","29","22560","338400",""
"ESPH","2019","Febrero","Acueducto","Gobierno","","Fijo","","1","1","","18392.17","1200"
"ESPH","2019","Febrero","Alcantarillado","Gobierno","","Fijo","","","","","","600"
"ESPH","2019","Febrero","Hidrantes","Gobierno","","Fijo","","1","1","","617.83",""
"ESPH","2019","Febrero","Tarifa Hidrica","Gobierno","","Fijo","","1","1","","385",""
"AyA","2019","Febrero","Acueducto","Domiciliar","0-15","Medido","","343154","399931","3122711","1051752990","803448621.06"
"AyA","2019","Febrero","Alcantarillado","Domiciliar","0-15","Medido","","125779","153360","1179725","307946137","184982670.1"
"AyA","2019","Febrero","Hidrantes","Domiciliar","0-15","Medido","","343154","399931","3122711","67488312",""
"AyA","2019","Febrero","Tarifa Hidrica","Domiciliar","0-15","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Domiciliar","16-25","Medido","","152288","168255","3339291","1426600690","338018927.6"
"AyA","2019","Febrero","Alcantarillado","Domiciliar","16-25","Medido","","46254","51289","1007439","330052428","61864737.65"
"AyA","2019","Febrero","Hidrantes","Domiciliar","16-25","Medido","","152288","168255","3339291","74363024",""
"AyA","2019","Febrero","Tarifa Hidrica","Domiciliar","16-25","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Domiciliar","26-40","Medido","","69340","74268","2314158","1254668832","149202042.82"
"AyA","2019","Febrero","Alcantarillado","Domiciliar","26-40","Medido","","17290","18121","558711","231456605","21857531.07"
"AyA","2019","Febrero","Hidrantes","Domiciliar","26-40","Medido","","69340","74268","2314158","51937172",""
"AyA","2019","Febrero","Tarifa Hidrica","Domiciliar","26-40","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Domiciliar","41-60","Medido","","17025","18168","873597","566270760","36498932.43"
"AyA","2019","Febrero","Alcantarillado","Domiciliar","41-60","Medido","","3262","3328","158927","78500408","4014230.09"
"AyA","2019","Febrero","Hidrantes","Domiciliar","41-60","Medido","","17025","18168","873597","19717694",""
"AyA","2019","Febrero","Tarifa Hidrica","Domiciliar","41-60","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Domiciliar","61-80","Medido","","3655","4170","289257","234803500","8377396.98"
"AyA","2019","Febrero","Alcantarillado","Domiciliar","61-80","Medido","","567","578","39831","24451861","697182.99"
"AyA","2019","Febrero","Hidrantes","Domiciliar","61-80","Medido","","3655","4170","289257","6548830",""
"AyA","2019","Febrero","Tarifa Hidrica","Domiciliar","61-80","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Domiciliar","81-100","Medido","","1260","1409","127766","126614340","2830636.05"
"AyA","2019","Febrero","Alcantarillado","Domiciliar","81-100","Medido","","187","198","17846","13502227","238827.39"
"AyA","2019","Febrero","Hidrantes","Domiciliar","81-100","Medido","","1260","1409","127766","2898711",""
"AyA","2019","Febrero","Tarifa Hidrica","Domiciliar","81-100","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Domiciliar","101-120","Medido","","651","993","110965","123049085","1994905.32"
"AyA","2019","Febrero","Alcantarillado","Domiciliar","101-120","Medido","","97","98","11211","9473785","118207.5"
"AyA","2019","Febrero","Hidrantes","Domiciliar","101-120","Medido","","651","993","110965","2554276",""
"AyA","2019","Febrero","Tarifa Hidrica","Domiciliar","101-120","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Domiciliar","121 y mas","Medido","","1246","1325","294034","407486545","2661882.73"
"AyA","2019","Febrero","Alcantarillado","Domiciliar","121 y mas","Medido","","170","172","43212","46989752","207466.22"
"AyA","2019","Febrero","Hidrantes","Domiciliar","121 y mas","Medido","","1246","1325","294034","6798094",""
"AyA","2019","Febrero","Tarifa Hidrica","Domiciliar","121 y mas","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Domiciliar","","Fijo","","8513","9362","","36026989","4501987"
"AyA","2019","Febrero","Alcantarillado","Domiciliar","","Fijo","","688","781","","5363339","940795"
"AyA","2019","Febrero","Hidrantes","Domiciliar","","Fijo","","8513","9362","","4647634",""
"AyA","2019","Febrero","Tarifa Hidrica","Domiciliar","","Fijo","","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","0-15","Medido","","36876","36882","173935","215472304","74743704.87"
"AyA","2019","Febrero","Alcantarillado","Empresarial","0-15","Medido","","18832","18834","89211","86063247","23165645.65"
"AyA","2019","Febrero","Hidrantes","Empresarial","0-15","Medido","","36876","36882","173935","3736767",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","0-15","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","16-25","Medido","","6169","6171","123402","167649081","12505921.66"
"AyA","2019","Febrero","Alcantarillado","Empresarial","16-25","Medido","","3051","3053","60845","63711225","3755161.74"
"AyA","2019","Febrero","Hidrantes","Empresarial","16-25","Medido","","6169","6171","123402","2764576",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","16-25","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","26-40","Medido","","4398","4398","141284","204518510","8912825.06"
"AyA","2019","Febrero","Alcantarillado","Empresarial","26-40","Medido","","2060","2060","66073","73500199","2533780.93"
"AyA","2019","Febrero","Hidrantes","Empresarial","26-40","Medido","","4398","4398","141284","3207017",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","26-40","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","41-60","Medido","","2745","2747","135346","203066948","5566969.18"
"AyA","2019","Febrero","Alcantarillado","Empresarial","41-60","Medido","","1272","1274","62444","71918979","1567008.21"
"AyA","2019","Febrero","Hidrantes","Empresarial","41-60","Medido","","2745","2747","135346","3092796",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","41-60","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","61-80","Medido","","1441","1441","100441","153644916","2920277.61"
"AyA","2019","Febrero","Alcantarillado","Empresarial","61-80","Medido","","644","644","44746","52556599","792114.04"
"AyA","2019","Febrero","Hidrantes","Empresarial","61-80","Medido","","1441","1441","100441","2270894",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","61-80","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","81-100","Medido","","823","823","74215","114391253","1667861.53"
"AyA","2019","Febrero","Alcantarillado","Empresarial","81-100","Medido","","375","375","33556","39678923","461246.53"
"AyA","2019","Febrero","Hidrantes","Empresarial","81-100","Medido","","823","823","74215","1716877",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","81-100","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","101-120","Medido","","641","641","70667","109901229","1299027.03"
"AyA","2019","Febrero","Alcantarillado","Empresarial","101-120","Medido","","292","292","32209","38373334","359157.3"
"AyA","2019","Febrero","Hidrantes","Empresarial","101-120","Medido","","641","641","70667","1646800",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","101-120","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","121 y mas","Medido","","2658","2658","1221333","2015248472","5386605.05"
"AyA","2019","Febrero","Alcantarillado","Empresarial","121 y mas","Medido","","1122","1122","431604","543098426","1380049.61"
